,Unnamed: 0,date,approx_time,activity,details,name,location,0,1,2,3,4,5
178,8,2022-04-11,16:49:54,tweeted: Live blog: Ukraine strike hits Wagner group headquarters – official https://t.co/8Pt2SCPwnV,1.6022608759640228e+18,ievrenofficial,India,,,,,,
179,9,2022-12-12,11:15:28,mentions: VeraIrisZ,1.602260844204757e+18,JoleJoc19195339,UNKWN,,,,,,
180,10,2022-12-12,11:15:28,mentions: genesis_rrn,1.602260844204757e+18,JoleJoc19195339,UNKWN,,,,,,
181,11,2022-12-12,11:15:28,mentions: Giyu_007,1.602260844204757e+18,JoleJoc19195339,UNKWN,,,,,,
182,12,2022-12-12,11:15:28,mentions: AZgeopolitics,1.602260844204757e+18,JoleJoc19195339,UNKWN,,,,,,
183,13,2021-10-07,08:33:41,"tweeted: @VeraIrisZ @genesis_rrn @Giyu_007 @AZgeopolitics A svakako cu uvek pre podrzavati Putina, Rusku vojsku pa cak i Wagner, jer su svakako bolji od Americke vojske, NATO-a,  CIA, Erik Prince-a i njihovih placenih ubica Academi ili ti Blackwater, Greystone i Mozart Group. Pljackasi i masovne ubice.",1.602260844204757e+18,JoleJoc19195339,UNKWN,,,,,,
184,14,2022-12-12,11:14:55,annotations: Ukraine,1.6022607076465746e+18,VeraIrisZ,UNKWN,,,,,,
185,15,2022-12-12,11:14:55,annotations: Wagner,1.6022607076465746e+18,VeraIrisZ,UNKWN,,,,,,
186,16,2022-12-12,11:14:55,links: https://www.jpost.com/international/article-724629,1.6022607076465746e+18,VeraIrisZ,UNKWN,,,,,,
187,17,2015-05-23,22:36:41,"tweeted: Ukraine regional official says strike hits Wagner group headquarters

 https://t.co/gOJ2ee4dbl",1.6022607076465746e+18,VeraIrisZ,UNKWN,,,,,,
188,18,2022-12-12,11:11:40,annotations: LCD,1.602259889778221e+18,genesis_rrn,UNKWN,,,,,,
189,19,2022-12-12,11:11:40,annotations: Mozart Group,1.602259889778221e+18,genesis_rrn,UNKWN,,,,,,
190,20,2022-12-12,11:11:40,annotations: Stravinsky,1.602259889778221e+18,genesis_rrn,UNKWN,,,,,,
191,21,2022-12-12,11:11:40,annotations: Mahler,1.602259889778221e+18,genesis_rrn,UNKWN,,,,,,
192,22,2022-12-12,11:11:40,annotations: Wagner,1.602259889778221e+18,genesis_rrn,UNKWN,,,,,,
193,23,2022-12-12,11:11:40,links: https://twitter.com/ivan_8848/status/1602259889778221056/video/1,1.602259889778221e+18,genesis_rrn,UNKWN,,,,,,
194,24,2021-05-23,18:50:14,"tweeted: I can't stand LCD marketing, for reals man 'Mozart Group', I know it's been said before by others, but still. How uncreative can you get?

Why not Stravinsky group, or Mahler group or anything relevant to the 19th century to mirror this Wagner stuff. https://t.co/A2XFcoEn36",1.602259889778221e+18,genesis_rrn,UNKWN,,,,,,
195,25,2022-12-12,11:09:45,annotations: Ukraine,1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
196,26,2022-12-12,11:09:45,annotations: Russia,1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
197,27,2022-12-12,11:09:45,annotations: Wagner,1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
198,28,2022-12-12,11:09:45,annotations: Ukraine,1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
199,29,2022-12-12,11:09:45,annotations: Luhansk,1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
200,30,2022-12-12,11:09:45,mentions: savunmaisleri,1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
201,31,2022-12-12,11:09:45,links: https://twitter.com/metesohtaoglu/status/1602259403985633283/video/1,1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
202,32,2022-07-08,21:12:37,"tweeted: 📹 #Ukraine- Ukrainian forces have struck a headquarters of Russia’s Wagner mercenary group in eastern Ukraine, Luhansk with HIMARS system.
📹 @savunmaisleri https://t.co/JslyACWPo4",1.6022594039856333e+18,Giyu_007,Bharat,,,,,,
203,33,2022-12-12,11:09:16,annotations: Wagner,1.6022592819145974e+18,AZgeopolitics,Eastern Roman Empire,,,,,,
204,34,2022-12-12,11:09:16,annotations: Nazi,1.6022592819145974e+18,AZgeopolitics,Eastern Roman Empire,,,,,,
205,35,2022-12-12,11:09:16,mentions: DMB12445,1.6022592819145974e+18,AZgeopolitics,Eastern Roman Empire,,,,,,
206,36,2020-10-02,15:56:38,tweeted: @DMB12445 The building was being used by Wagner who are a Neo - Nazi mercenary group,1.6022592819145974e+18,AZgeopolitics,Eastern Roman Empire,,,,,,
207,37,2022-12-12,11:07:03,links: http://dlvr.it/SfDM8t,1.602258725917819e+18,ivan_8848,UNKWN,,,,,,
208,38,2016-08-16,17:21:25,"tweeted: بن هودجز يوضح لـCNN ما يعنيه تفجير مقر مجموعة ""فاغنر"" الروسية في أوكرانيا https://t.co/sUoyHx0anO",1.602258725917819e+18,ivan_8848,UNKWN,,,,,,
209,39,2022-12-12,11:06:51,links: https://newsfet.com/ukraine-%ce%b2%ce%bf%ce%bc%ce%b2%ce%b1%cf%81%ce%b4%ce%b9%cf%83%cf%84%ce%ad%cf%82-hotels-with-members-of-the-wagner-group/,1.6022586752714383e+18,metesohtaoglu,Istanbul - Turkiye,,,,,,
210,40,2009-06-11,17:46:21,tweeted: Ukraine: βομβαρδιστές hotels with members of the Wagner Group https://t.co/JYMYcYtXoy,1.6022586752714383e+18,metesohtaoglu,Istanbul - Turkiye,,,,,,
211,41,2022-12-12,11:05:19,annotations: Ukraine,1.6022582909304996e+18,savunmaisleri,"İstanbul, Türkiye",,,,,,
212,42,2022-12-12,11:05:19,annotations: Wagner,1.6022582909304996e+18,savunmaisleri,"İstanbul, Türkiye",,,,,,
213,43,2014-12-08,10:42:22,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian army.",1.6022582909304996e+18,savunmaisleri,"İstanbul, Türkiye",,,,,,
214,0,2022-12-12,10:55:34,links: https://workme.online/2022/12/12/ukraine-says-it-killed-wagner-mercenaries-who-are-they-explainer-news/,1.60225583528294e+18,SufiWorker,UNKWN,,,,,,
215,1,2022-12-12,10:55:34,annotations: Wagner Group,1.60225583528294e+18,SufiWorker,UNKWN,,,,,,
216,2,2022-10-09,10:12:39,"tweeted: Controversial armed group emerged from being a murky guns-for-hire enterprise to a public extension of the Russian military.The controversial private military company Wagner Group is in the news againas Ukrainian authorities say a number of its # # # #

https://t.co/kIlNy5JEXq",1.60225583528294e+18,SufiWorker,UNKWN,,,,,,
217,3,2022-12-12,10:51:41,annotations: Wagner Group,1.6022548601033196e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
218,4,2022-12-12,10:51:41,mentions: SamRamani2,1.6022548601033196e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
219,5,2010-01-15,21:51:50,tweeted: @SamRamani2 Merry HIMARS to Wagner Group!,1.6022548601033196e+18,tommy_nn,"Tokyo, JAPAN",,,,,,
220,6,2022-12-12,10:51:25,links: https://youtu.be/QsrqH-4ZIAg,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
221,7,2022-12-12,10:51:25,annotations: Wagner Group,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
222,8,2022-12-12,10:51:25,annotations: Ukraine,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
223,9,2022-12-12,10:51:25,mentions: YouTube,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
224,10,2013-10-12,23:22:53,tweeted: See aftermath of explosion at Wagner Group's purported base in Ukraine https://t.co/CbVLo53KZQ via @YouTube,1.6022547904273981e+18,SamRamani2,"Oxford, England",,,,,,
225,11,2022-12-12,10:46:34,links: https://youtu.be/TBVcTgM-l24,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
226,12,2022-12-12,10:46:34,annotations: Wagner,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
227,13,2022-12-12,10:46:34,annotations: Ukraine,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
228,14,2022-12-12,10:46:34,annotations: MSM,1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
229,15,2022-09-20,09:56:21,"tweeted: https://t.co/bdmnm7BpwI

Wagner group or Ukraine shoulders hit I don’t know…. All I know is that the MSM is full of shit and let alone taking it with a grain of salt I wouldn’t buy their garbage at all… see ya when the war ends… that will say which side stands where",1.6022535695241134e+18,Stephen07329389,UNKWN,,,,,,
230,16,2022-12-12,10:45:40,links: https://twitter.com/khabarwala8/status/1602253345217036288/photo/1,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
231,17,2022-12-12,10:45:40,links: https://twitter.com/khabarwala8/status/1602253345217036288/photo/1,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
232,18,2022-12-12,10:45:40,annotations: Russia,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
233,19,2022-12-12,10:45:40,annotations: Wagner Group,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
234,20,2022-12-12,10:45:40,annotations: Ukraine,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
235,21,2022-12-12,10:45:40,annotations: Luhansk,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
236,22,2022-12-12,10:45:40,annotations: WagnerGroup,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
237,23,2022-12-12,10:45:40,annotations: RussiaIsLosing,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
238,24,2022-12-12,10:45:40,annotations: UkraineWar,1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
239,25,2007-11-13,21:43:46,"tweeted: Members of Russia’s mercenary Wagner Group have reportedly been killed following an attack by Ukraine’s armed forces on a hotel where many were based in a town in the Russian-occupied Luhansk region.
#WagnerGroup #RussiaIsLosing #UkraineWar #UkraineRussiaWar️ #mercenaries https://t.co/vMnzJj9swI",1.6022533452170363e+18,YouTube,"San Bruno, CA",,,,,,
240,26,2022-12-12,10:45:11,links: http://ow.ly/3bkC50M0xyM,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
241,27,2022-12-12,10:45:11,links: https://twitter.com/ADFmagazine/status/1602253222307061760/photo/1,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
242,28,2022-12-12,10:45:11,annotations: Jason Blazakis,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
243,29,2022-12-12,10:45:11,annotations: Russia,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
244,30,2022-12-12,10:45:11,annotations: Wagner Group,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
245,31,2022-12-12,10:45:11,annotations: Africa,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
246,32,2022-12-12,10:45:11,mentions: Jason_Blazakis,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
247,33,2022-02-06,22:44:53,tweeted: Jason Blazakis @Jason_Blazakis opines: #Russia's Wagner Group is more than mercenaries -- its violence across Africa prove it's a terrorist organization - https://t.co/sRcTzQHxpl https://t.co/MyZLbLXeq2,1.6022532223070618e+18,sagaermajithia,United Kingdom,,,,,,
248,34,2022-12-12,10:44:36,links: https://www.bbc.com/news/world-europe-63933132,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
249,35,2022-12-12,10:44:36,annotations: Russia,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
250,36,2022-12-12,10:44:36,annotations: Wagner,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
251,37,2022-12-12,10:44:36,annotations: Luhansk,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
252,38,2022-12-12,10:44:36,annotations: Ukraine,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
253,39,2022-12-12,10:44:36,annotations: Serhiy Haidai,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
254,40,2022-12-12,10:44:36,annotations: Kadiivka,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
255,41,2022-12-12,10:44:36,annotations: Luhansk,1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
256,42,2022-06-13,11:21:01,"tweeted: Ukrainian forces have struck a headquarters of Russia’s Wagner mercenary group, says the governor-in-exile of Luhansk in eastern Ukraine. Serhiy Haidai said a hotel where the group met in Kadiivka, Luhansk, had been hit with major losses. https://t.co/l80CHUsqEC",1.6022530762866524e+18,khabarwala8,Earth ,,,,,,
257,43,2022-12-12,10:36:01,links: https://twitter.com/EU_UNGeneva/status/1602250914299101188/photo/1,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
258,44,2022-12-12,10:36:01,annotations: sador Thomas ,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
259,45,2022-12-12,10:36:01,annotations: m our ,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
260,46,2022-12-12,10:36:01,annotations: n ,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
261,47,2022-12-12,10:36:01,mentions: SciencesPo38,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
262,48,2015-08-04,09:19:35,tweeted: We were delighted to welcome a student group🧑🏼‍🎓👩🏿‍🎓👨🏾‍🎓 from @SciencesPo38 on Friday - Ambassador Thomas Wagner shared with them our Geneva perspective on the EU 🇪🇺 as a multilateral player. Would you also like to visit our Delegation with your group? Don't hesitate to get in contact! https://t.co/pwBswoBMo8,1.6022509142991012e+18,ADFmagazine,Africa,,,,,,
263,49,2022-12-12,10:35:09,links: https://tmblr.co/ZH0m4Rd3522E8m00,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
264,50,2022-12-12,10:35:09,annotations: Ukraine,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
265,51,2022-12-12,10:35:09,annotations: Wagner,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
266,52,2022-12-12,10:35:09,annotations: Ukraine,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
267,53,2022-12-12,10:35:09,annotations: Wagner,1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
268,54,2017-02-09,23:27:41,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Controversial armed group emerged from being a murky guns-for-hire enterprise to a public... https://t.co/apy0LN7C1Q",1.6022506984811807e+18,Jason_Blazakis,"Washington, DC",,,,,,
269,55,2022-12-12,10:33:02,links: https://www.voanews.com/a/latest-developments-in-ukraine-dec-11/6871311.html,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
270,56,2022-12-12,10:33:02,annotations: Ukraine,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
271,57,2022-12-12,10:33:02,annotations: Russia,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
272,58,2022-12-12,10:33:02,annotations: Wagner,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
273,59,2022-12-12,10:33:02,annotations: Wagnergroup,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
274,60,2022-12-12,10:33:02,annotations: WagnerGroupHUNT,1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
275,61,2016-09-10,17:43:06,"tweeted: https://t.co/sN1NEgW5q2 5:05 p.m.: A senior official in eastern Ukraine said on Sunday that Ukrainian forces had attacked a hotel where members of Russia's private Wagner military group were based, killing many of them.

#Wagnergroup #WagnerGroupHUNT #grouphunt",1.602250164575535e+18,Chief_Exec_com,United Kingdom,,,,,,
0,0,2022-12-12,11:54:05,annotations: Ukraine,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
1,1,2022-12-12,11:54:05,annotations: Lemekhani Nyirenda,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
2,2,2022-12-12,11:54:05,annotations: Russia,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
3,3,2022-12-12,11:54:05,annotations: Wagner,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
4,4,2022-12-12,11:54:05,annotations: Wagner,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
5,5,2022-12-12,11:54:05,annotations: Russia,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
6,6,2022-12-12,11:54:05,annotations: UkraineWar,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
7,7,2022-12-12,11:54:05,links: https://www.bbc.com/news/world-africa-63935260,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
8,8,2022-05-13,15:31:04,tweeted: Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner. https://t.co/KeqlrcLqXR #Wagner #Russia #UkraineWar #UkraineRussiaWar️,1.602270564030337e+18,SGNewsAlerts,UNKWN,,,,,,
9,9,2022-12-12,11:52:01,annotations: Russia,1.6022700411011973e+18,dave1agar,"Toronto, Canada",,,,,,
10,10,2022-12-12,11:52:01,annotations: Wagner,1.6022700411011973e+18,dave1agar,"Toronto, Canada",,,,,,
11,11,2022-12-12,11:52:01,annotations: Luhansk,1.6022700411011973e+18,dave1agar,"Toronto, Canada",,,,,,
12,12,2022-12-12,11:52:01,annotations: Ukraine,1.6022700411011973e+18,dave1agar,"Toronto, Canada",,,,,,
13,13,2022-12-12,11:52:01,links: https://www.bbc.co.uk/news/world-europe-63933132,1.6022700411011973e+18,dave1agar,"Toronto, Canada",,,,,,
14,14,2009-03-11,22:53:56,"tweeted: “Ukrainian forces have struck a headquarters of Russia's Wagner mercenary group, says the governor-in-exile of Luhansk in eastern Ukraine.” https://t.co/42XdJoGGQf",1.6022700411011973e+18,dave1agar,"Toronto, Canada",,,,,,
15,15,2022-12-12,11:51:20,links: https://democraticunderground.com/1017789656,1.6022698719783404e+18,Dushan41,UNKWN,,,,,,
16,16,2022-12-12,11:51:20,mentions: demunderground,1.6022698719783404e+18,Dushan41,UNKWN,,,,,,
17,17,2009-03-28,09:04:18,tweeted: Luhansk Wagner group base is destroyed by Ukraine - Times Radio - Democratic Underground https://t.co/8Kz6gsPHoJ via @demunderground,1.6022698719783404e+18,Dushan41,UNKWN,,,,,,
18,18,2022-12-12,11:50:16,links: https://f24.my/96kV.T,1.602269603173802e+18,demunderground,Washington DC,,,,,,
19,19,2022-12-12,11:50:16,mentions: FRANCE24,1.602269603173802e+18,demunderground,Washington DC,,,,,,
20,20,2012-05-11,19:44:29,"tweeted: Live: Ukraine claims strike on Wagner group HQ, says ‘huge number’ of Russian mercenaries killed https://t.co/RNLJbB9bdM @FRANCE24 2022/12/12 07:42",1.602269603173802e+18,demunderground,Washington DC,,,,,,
21,21,2022-12-12,11:50:00,annotations: Russia,1.6022695336869642e+18,jmarine,Japan,,,,,,
22,22,2022-12-12,11:50:00,annotations: Wagner,1.6022695336869642e+18,jmarine,Japan,,,,,,
23,23,2022-12-12,11:50:00,links: https://twitter.com/France24_en/status/1602269533686964224/video/1,1.6022695336869642e+18,jmarine,Japan,,,,,,
24,24,2022-12-12,11:50:00,mentions: gullivercragg,1.6022695336869642e+18,jmarine,Japan,,,,,,
25,25,2022-12-12,11:50:00,mentions: gullivercragg,1.6022695336869642e+18,jmarine,Japan,,,,,,
26,26,2008-03-04,05:41:22,"tweeted: @gullivercragg 🔴War in 🇺🇦: A Ukrainian senior official has claimed that the country’s forces attacked a hotel where members of Russia’s private #Wagner military group were based, and allegedly killed ‘a huge number’ of them.

Here's @gullivercragg with what we know ⤵️ https://t.co/FxKIkcjrvK",1.6022695336869642e+18,jmarine,Japan,,,,,,
27,27,2022-12-12,11:49:30,annotations: Wagner Group,1.6022694099633807e+18,FRANCE24,"Paris, France",,,,,,
28,28,2022-12-12,11:49:30,annotations: Clayderman Group,1.6022694099633807e+18,FRANCE24,"Paris, France",,,,,,
29,29,2022-12-12,11:49:30,links: https://twitter.com/TheEndOfPutin5/status/1602269409963380736/photo/1,1.6022694099633807e+18,FRANCE24,"Paris, France",,,,,,
30,30,2007-03-23,09:40:48,"tweeted: 🚨🚨🚨 HOT NEWS !!!
To have the name correspond better to the quality of their work, Wagner Group has been renamed Clayderman Group today; https://t.co/K3aomTn6XU",1.6022694099633807e+18,FRANCE24,"Paris, France",,,,,,
31,31,2022-12-12,11:44:36,annotations: Ukraine,1.6022681758271898e+18,France24_en,"Paris, France",,,,,,
32,32,2022-12-12,11:44:36,annotations: Lemekhani Nyirenda,1.6022681758271898e+18,France24_en,"Paris, France",,,,,,
33,33,2022-12-12,11:44:36,annotations: Russia,1.6022681758271898e+18,France24_en,"Paris, France",,,,,,
34,34,2022-12-12,11:44:36,annotations: Wagner,1.6022681758271898e+18,France24_en,"Paris, France",,,,,,
35,35,2022-12-12,11:44:36,links: https://www.bbc.co.uk/news/world-africa-63935260?at_medium=RSS&at_campaign=KARANGA,1.6022681758271898e+18,France24_en,"Paris, France",,,,,,
36,36,2009-03-18,09:22:54,"tweeted: (En) Ukraine war: Lemekhani Nyirenda was recruited by Russia's mercenary group Wagner
#123INFO
https://t.co/LGlB61VDwI",1.6022681758271898e+18,France24_en,"Paris, France",,,,,,
37,37,2022-12-12,11:43:23,annotations: Ukraine,1.6022678678310502e+18,gullivercragg,"Kyiv, Ukraine",,,,,,
38,38,2022-12-12,11:43:23,annotations: Lemekhani Nyirenda,1.6022678678310502e+18,gullivercragg,"Kyiv, Ukraine",,,,,,
